STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
2489,UTTAR PRADESH,�,�,�,�,7,7.5,170,320,1.2,3.4,0,0,�,�,�,�
1145,UTTAR PRADESH,�,�,�,�,7,7.5,174,310,1.2,3.4,0,0,�,�,�,�
2490,UTTAR PRADESH,�,�,�,�,7.4,7.5,150,340,1.8,3.2,0,0,�,�,�,�
1063,UTTAR PRADESH,12,33,6.5,9.9,7.4,9.3,21,180,3,5.4,0.18,3.6,700,2100,2000,6400
1066,UTTAR PRADESH,12,33,6.4,9.6,7.6,9.2,18,183,2,5.8,0.16,2.56,900,2300,2300,6400
1146,UTTAR PRADESH,12,33,6.4,10.6,7.4,8.7,19,195,2.3,3.8,0.14,2.2,700,2100,2300,4300
1067,UTTAR PRADESH,12,33,6.1,10.8,7.5,8.7,20,120,2.5,4.1,0.16,2.3,700,2500,2300,44500
1068,UTTAR PRADESH,12,33,5.4,8.9,7.3,8.7,26,270,4,15.6,0.24,5.44,8400,28000,40000,210000
1147,UTTAR PRADESH,14,23,6.8,10.5,7.7,7.8,152,281,3.2,3.8,0.8,1.22,4300,4900,7000,7900
2498,UTTAR PRADESH,14,24,6.9,10.5,7.7,7.8,150,278,3,3.7,0.76,1.02,4100,4800,6900,7800
1046,UTTAR PRADESH,19.8,30.5,6.9,10.8,8,8.3,338,385,2.5,4.8,2.44,2.56,3000,17000,10000,33000
2487,UTTAR PRADESH,19.4,30.2,6.8,10.2,7.8,8.3,358,398,2.8,4.4,2.4,2.66,3000,140000,9000,32000
1049,UTTAR PRADESH,19.6,30.8,6.6,9.7,8.1,8.4,368,501,2.8,4.6,2.78,3.3,3100,21000,17000,38000
2485,UTTAR PRADESH,14,32,5.5,11.6,7.4,8.2,237,582,2.2,3.1,1.24,2.56,490,2100,1700,4600
2486,UTTAR PRADESH,14,34,5.1,10.8,7.4,8.9,238,582,2.4,3.6,1.46,2.22,1100,4600,2200,7000
1070,UTTAR PRADESH,21,24.5,6.9,8.8,7.6,8.4,268,370,2.9,3.2,0,0,5000,8000,7000,13000
1071,UTTAR PRADESH,21,24.5,6.4,8.3,7.7,8.7,306,392,3.3,5.1,0.15,1.98,31000,46000,43000,70000
1073,UTTAR PRADESH,22,24.5,6.8,8.4,7.6,8.6,285,390,2.7,4.1,0,0,13000,23000,17000,46000
1074,BIHAR,17,17,8.6,8.6,8.4,8.4,282,542,2.7,2.7,0,0,1300,3000,3000,9000
2551,BIHAR,17,35,7.6,8.2,7.6,8.4,281,553,2.6,2.9,0,0,2400,9000,9000,24000
1077,BIHAR,9,32,7.5,8.8,7.8,8.4,265,437,2.4,2.7,0,0,1100,5000,2400,9000
2556,BIHAR,10,30,7.3,9,7.4,8.2,12,256,2,2.4,0,0,500,900,1300,2400
2564,BIHAR,14,34,7.4,9.3,7.8,8.3,243,386,2.1,2.7,0,0,1300,2400,3000,5000
2552,BIHAR,9,32,7.2,8.6,7.8,8.1,284,490,2.5,2.9,0,0,2400,9000,9000,24000
1079,BIHAR,10,33,7,8.7,7.6,8.2,275,530,2.6,3,0,0,3000,9000,9000,24000
2555,BIHAR,8.4,33,7,8.7,7.3,8.4,285,756,2.5,8.7,0,0,700,2400,1700,5000
2553,BIHAR,8,33,7.5,8.7,7.6,8.2,267,429,2.4,2.7,0,0,1100,3000,2800,9000
1817,BIHAR,11,28,6.1,8.8,7.8,8.2,279,310,2.4,2.6,0,0,1100,1700,2200,5000
1815,BIHAR,11,28,5.9,8.6,7.6,8.1,310,346,2.4,2.9,0,0,3000,9000,9000,16000
1818,BIHAR,21,30,5.8,8.5,7.6,8,260,336,2.4,2.7,0,0,1100,3000,2400,5000
2554,BIHAR,22,30,5.9,8.5,7.6,8,256,332,2.4,2.7,0,0,800,3000,2400,5000
1819,BIHAR,17,28,5.9,8.5,7.7,8,279,383,2.4,2.8,0,0,2200,3000,5000,9000
1816,BIHAR,19,28,6,8.6,7.8,8.1,232,332,2.5,2.9,0,0,2200,5000,5000,9000
3113,BIHAR,17,34,7.4,8.4,7.5,8.4,283,553,2.5,2.8,0,0,1100,5000,3000,16000
3114,BIHAR,9,32,7.3,8.3,7.5,8.3,268,460,2.4,2.7,0,0,1100,3000,2400,16000
3115,BIHAR,18,30,5.9,8.8,7.6,8.1,262,330,2.2,2.5,0,0,700,1400,1700,3500
3116,BIHAR,21,30,6.1,8.6,7.8,8.1,258,320,2.2,2.6,0,0,700,1700,1700,5000
3117,BIHAR,22,29,6,8.6,7.6,8.1,268,328,2.4,2.6,0,0,900,2200,2200,3000
3118,BIHAR,17,28,6,8.5,7.8,8,265,362,2.4,2.8,0,0,800,1700,2400,5000
3122,BIHAR,10,33,7.5,8.8,7.7,8.2,289,438,2.4,2.7,0,0,900,3000,2400,9000
3123,BIHAR,26,29,6,8.5,7.6,8.1,276,318,2,2.6,0,0,800,1300,2200,3000
1080,WEST BENGAL,20,32,6,11,7.4,7.8,230,358,4.5,6.9,0.77,1.26,1,90000,400,160000
2511,WEST BENGAL,16,32,5.5,10.6,7.2,8,212,339,1.6,5.9,0.78,1.55,700,50000,1100,90000
2506,WEST BENGAL,18,32,4.9,9.3,7.6,8.3,213,357,1,4.3,0.427,2.56,200,130000,400,170000
1054,WEST BENGAL,18,52,5.4,9.8,6.9,7.9,219,359,2.3,5.1,0.41,1.02,1,500000,26000,900000
1472,WEST BENGAL,17,32,3.9,9,7.1,8.2,233,413,1.8,6,0.387,5.66,8000,500000,11000,900000
1053,WEST BENGAL,16,32,4,8.5,7.6,8.1,208,398,1.1,6.6,0.11,1.02,70000,1100000,85000,4500000
1471,WEST BENGAL,19,30,4.4,7.4,7.2,8.1,234,425,0.8,5.8,0.3,1.55,1,700000,110000,4500000
1470,WEST BENGAL,20,30,4.5,8.5,7.7,8.2,230,408,1.8,7.5,0.09,2.56,1,650000,165000,2500000
1052,WEST BENGAL,15,30,3.6,8.8,7.2,8.1,249,412,0.6,8.4,0.1,1.44,4000,220000,11000,500000
1469,WEST BENGAL,18,31.5,4.7,8.6,7.4,8,240,6270,0.6,4.3,0.25,1.25,1,170000,7000,500000
1492,UTTARAKHAND,2.8,3,7.9,8.4,7.8,8.4,74,74,�,�,0,0,220,220,220,220
1493,UTTARAKHAND,8,13.2,7.1,8.8,8.2,8.3,123,123,�,�,0,0,18,18,33,33
1494,UTTARAKHAND,12.2,23,5.2,8.8,7.8,8.5,164,282,1.4,2.4,0,0,7000,7000,9400,9400
1490,UTTARAKHAND,12.8,23.2,6,8.4,7.8,8.3,207,258,1.2,2.6,0,0,180,35000,21,35000
1553,HIMACHAL PRADESH,13,28,6.2,24,7,8.2,202,276,0.8,1.6,0.22,1.66,4,16,12,29
1554,HIMACHAL PRADESH,14,29,6,27,6.6,8.2,161,374,1,4.2,0.26,1.05,3,15,10,28
1119,HARYANA,�,�,8.1,8.1,7.4,7.4,290,290,1.6,1.6,0,0,�,�,�,�
1120,DELHI,�,�,9.5,11.5,7.7,8.5,�,�,2,4,�,�,�,�,1700,3300
1121,DELHI,�,�,0.6,0.6,7.3,8.2,�,�,11,17,12.5,12.5,�,�,9200000,9200000
1375,DELHI,�,�,0.7,0.7,7.4,8.1,�,�,15,19,19.3,19.3,�,�,2200000,3500000
1812,DELHI,�,�,0.6�,0.7,7.3,8,�,�,20,43,�,�,�,�,3500000,9200000
2495,UTTAR PRADESH,22,30,4,6.8,7.2,7.8,117,117,6,7.8,0,0,28000,41000,63000,70000
2494,UTTAR PRADESH,20,30,3.6,6.4,7.3,7.8,121,121,7.2,9,0,0,37000,48000,79000,94000
2493,UTTAR PRADESH,20,30,3.8,7.6,7.2,7.6,112,112,4.8,6.6,0,0,24000,28000,43000,54000
1069,UTTAR PRADESH,19.8,29.9,�,�,7.9,8.3,�,�,1.6,2.8,�,�,�,�,�,�
2724,UTTARAKHAND,15.8,30,1.8,6.4,7.3,8,�,�,14,44,0,0,�,�,1600,1600
2728,UTTARAKHAND,12,19,7.6,8.2,7.2,7.8,180,240,1.2,1.8,0,0,�,�,�,�
2734,UTTARAKHAND,12,25,0.4,2.4,6.7,7.2,316,825,6.5,45,0,0,�,�,�,�
2735,UTTARAKHAND,12,25,0.4,7.6,6.5,7.2,412,2318,7.5,32,0,0,�,�,�,�
2732,UTTARAKHAND,11,24,0.4,54,6.9,7.6,558,1346,18,76,0,0,�,�,�,�
2733,UTTARAKHAND,12,25,0.4,2.6,6.6,7.8,461,1286,13,44,0,0,�,�,�,�
2731,UTTARAKHAND,11,23,6,8.2,7.1,7.7,275,572,2.2,5.2,0,0,�,�,1600,1600
1064,UTTAR PRADESH,12,33,5.3,12.8,7.5,8.9,27,267,3.2,6.7,0.22,4.55,900,2400,4100,28000
2497,UTTAR PRADESH,17,28,�,�,7.1,8.4,1620,2110,70,94,9.4,10,21000,2500000,110000,360000
1480,UTTAR PRADESH,20,27,�,�,7.3,7.8,2180,3640,125,297,0,0,21000,1100000,160000,2200000
1065,UTTAR PRADESH,12,33,6.1,10.2,7.5,9.3,22,231,3,6.6,0.28,5.8,700,2800,2800,7500
2482,UTTAR PRADESH,21,24.2,6.8,8.8,7.3,8.4,244,287,2.4,3.2,0,0,2000,6300,4600,9400
2483,UTTAR PRADESH,21,24.5,2.2,5,8.1,8.8,340,466,12.8,44,0.38,1.23,11000,140000,17000,180000
1361,UTTAR PRADESH,13,32,3.8,12,7.1,8.4,230,785,2.5,4,0.98,1.02,1700,2400,3200,5400
2484,UTTAR PRADESH,21,24.5,3.2,8.6,7.3,8.4,192,286,2.5,3.3,0,0,4000,8000,7000,13000
1350,UTTAR PRADESH,16.8,33.1,5.3,12.8,7.2,8.4,182,519,2.3,3,0.58,1.25,460,1100,1300,2800
1351,UTTAR PRADESH,16.8,32.5,4,12,7.1,8.2,251,530,2.8,3.7,2.12,3.66,1300,3300,2600,7000
1352,UTTAR PRADESH,17,32.5,1,8,7,8,287,726,7,11,3.65,8.6,70000,110000,94000,140000
1353,UTTAR PRADESH,21,24.5,6.7,8.4,7.6,8.6,272,303,3.2,4.2,0,0,8000,13000,13000,21000
1072,UTTAR PRADESH,22,24,6.8,8.5,7.3,8.5,276,285,2.6,3.2,0,0,8000,14000,13000,17000
2491,UTTAR PRADESH,13,27,7,7.8,7.9,8.2,396,538,3,3.6,0.31,1.5,140,300,300,640
1363,UTTAR PRADESH,13,29,7.2,7.9,8.1,8.2,344,496,2.7,3,0.26,1.56,100,160,220,380
1354,UTTAR PRADESH,13,22,8.2,10.3,7.6,7.7,128,248,2.3,3.1,0.7,1.02,3300,4300,6100,7200
1355,UTTAR PRADESH,14,28,7.3,7.9,8.1,8.2,410,582,2.5,3.3,0.29,1.25,100,220,220,460
2492,UTTAR PRADESH,12,27,7.3,7.8,7.9,8.2,428,582,2.8,3.6,0.4,1.65,140,300,296,620
1076,BIHAR,13,33,7.3,9.2,7.6,8.3,235,432,2,2.9,0,0,500,1300,1300,2400
1359,UTTAR PRADESH,19.5,30.5,7,7.8,8,8.3,210,318,2.2,2.4,1,1,790,1700,2200,3400
1360,UTTAR PRADESH,19.8,30.2,2.2,8.2,7.1,8.3,190,298,2,2.3,0.94,1,1100,2200,2500,3400
1075,BIHAR,17,35,7.3,8.7,7.6,8.2,158,288,2.1,2.6,0,0,500,700,1100,1400
3121,BIHAR,10,31,7.4,9.1,7.2,8.2,153,264,2,2.4,0,0,500,900,1100,3500
3127,BIHAR,17,35,7.5,8.8,7.6,8.2,152,268,2,2.4,0,0,300,800,800,1700
3128,BIHAR,10,32,7.2,9,7.8,8.3,158,275,2,2.3,0,0,700,1100,1400,2800
1078,BIHAR,12,34,7.2,9,7.5,8.4,228,339,1.8,2.3,0,0,500,800,1100,2800
2568,BIHAR,10,34,7.7,9,7.8,8.3,210,312,2,2.3,0,0,500,800,1100,2800
2570,BIHAR,10,31,7,8.4,7.8,8.2,248,519,2.2,2.4,0,0,700,800,1700,2800
3124,BIHAR,17,31,7.8,8.3,7.8,8.3,310,544,2.3,2.5,0,0,700,800,1700,2400
3125,BIHAR,11,33,7.7,9.4,7.8,8.2,230,345,2,2.4,0,0,500,1300,1300,2400
2575,BIHAR,12,30,7,8,7.5,7.9,298,461,2.3,2.6,0,0,800,1300,2200,2800
1820,BIHAR,20,31,6,7.9,6.8,7.8,310,838,2.3,2.8,0,0,800,1300,2400,3000
3134,BIHAR,11,32,4.8,8,6.3,7.8,336,877,2.4,15,0,0,800,9000,2200,16000
2562,BIHAR,18,31,7.1,8,8,8.2,365,536,2.4,2.6,0,0,900,1300,2200,3000
2558,BIHAR,18,33,3.2,7.5,6.6,7.8,343,655,2.6,7,0,0,1100,9000,3000,16000
3126,BIHAR,18,32,7,8,6.9,8.1,310,935,1.8,2.5,0,0,500,800,1100,1700
2567,BIHAR,12,31,7.2,8.2,8.2,8.2,285,399,2.1,2.4,0,0,500,700,1100,1400
2569,BIHAR,11,32,7.2,8.2,7.3,8.4,158,903,2.4,2.6,0,0,800,1100,2200,2200
3133,BIHAR,12,31,7.8,8.6,7.2,8.3,331,562,2,2.3,0,0,500,500,1100,1300
2563,BIHAR,20,33.4,3.4,7.6,2.9,8.1,320,483,2.6,5.5,0,0,1100,5000,3000,16000
2565,BIHAR,14,32,5.6,7.9,7.6,7.8,148,156,2.1,2.4,0,0,800,1300,1700,3000
2566,BIHAR,15,28,5.7,7.9,7.5,7.8,138,220,2.2,2.4,0,0,500,1100,1300,2400
3137,BIHAR,16,30,5.9,7.8,7.5,7.8,138,228,2.2,2.5,0,0,700,1100,1700,2400
1821,BIHAR,17,36,7,8.4,7.5,8.3,288,532,2.2,2.8,0,0,700,3000,1700,5000
2560,BIHAR,13,34,2.8,7.6,6.6,7.9,295,695,2.7,7,0,0,1100,9000,3000,24000
2561,BIHAR,10,33,3.8,8.8,7.3,7.9,268,535,2.3,5,0,0,500,2400,1300,5000
3129,BIHAR,12,35,7.1,9.4,7.7,8.3,274,574,2,9.4,0,0,500,2400,1100,5000
1823,BIHAR,16,31,7,7.8,7.8,7.9,270,315,2.7,3,0,0,1100,9000,3000,24000
1824,BIHAR,16,30,6.1,7.6,7.5,7.6,278,290,2.5,2.8,0,0,1100,2200,2400,5000
2559,BIHAR,18,31,3.8,7.3,6.5,8.1,380,679,2.7,5,0,0,1300,9000,5000,16000
3130,BIHAR,18,30,6.7,8,7.1,7.9,312,515,2,2.7,0,0,500,900,1300,2200
1822,BIHAR,19,30,3,6,7.1,8.1,368,751,2.9,5,0,0,3000,9000,16000,24000
3136,BIHAR,19,30.5,3.2,6.2,7.2,8.1,366,768,2.9,5.8,0,0,2400,9000,16000,16000
3132,BIHAR,18,32,7.6,8.5,7.5,8.1,283,496,2.2,2.4,0,0,500,800,1100,1700
3135,BIHAR,12,31,7.2,8.4,7.3,8.3,229,379,2.1,2.3,0,0,500,700,1100,1700
3131,BIHAR,20,34,7,9.4,7.6,8.5,294,469,1.4,2.7,0,0,500,1100,1100,2200
3119,BIHAR,10,31,7,8,7.6,8.6,192,392,2,2.6,0,0,500,1300,1300,3000
3120,BIHAR,10,30,7.1,8.2,7.8,8.6,196,444,2,2.5,0,0,500,800,1100,2200
1331,WEST BENGAL,18,34,6.8,11.9,7.2,8.1,167,553,1,4.8,0.171,0.36,200,90000,400,160000
1332,WEST BENGAL,21,34,5.7,10.8,7.2,8.5,225,345,1,2.7,0.158,0.54,200,22000,400,50000
1333,WEST BENGAL,21,34,6,11.5,7.2,8.5,237,368,1.4,4.2,0.189,0.52,200,2600,400,160000
