STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FecalStreptococci_Min,FecalStreptococci_Max
2604,"HIMACHAL
PRADESH",16,26,8.4,9.5,7.3,8.2,118,392,1,1,0.4,3.1,2,2,27,39,2,2
1007,"HIMACHAL
PRADESH",15,28.5,8.6,9.6,7.3,8.2,109,380,1,1,0.4,2.4,2,2,21,39,2,2
3855,HIMACHAL PRADESH,20,29,7.6,9.3,7.4,8.1,167,431,1,1,0.3,1.44,2,2,24,34,2,2
1009,"HIMACHAL
PRADESH",18,27,5.5,9.1,7,8,146,216,1,1,0.3,1.65,2,2,26,41,2,2
1008,"HIMACHAL
PRADESH",20,26,7.2,9.3,7.1,8.1,141,544,1,1,0.3,1.1,2,2,17,41,2,2
4435,"HIMACHAL
PRADESH",10.3,30,7.8,9.8,7.1,8,120,540,1,1,0.3,0.67,2,2,24,47,2,2
4436,"HIMACHAL
PRADESH",10.3,29,7.7,9.5,7,8.1,131,561,1,1,0.3,1.6,2,2,24,49,2,2
4437,"HIMACHAL
PRADESH",10.2,29,7.8,9.8,7.3,8,122,307,1,1,0.3,1.1,2,2,24,39,2,2
4438,HIMACHAL PRADESH,10.2,29,7.8,9.7,7.2,8.1,138,326,1,1,0.34,2.5,2,2,26,49,2,2
4443,"HIMACHAL
PRADESH",5,15,7.5,9.3,7,8.3,71,118,1,1,0.32,1.07,32,110,210,430,2,2
1693,PUNJAB,8,36,6.9,8.3,7.5,8.3,158,244,1,1.2,0.4,1,18,140,84,260,2,2
1694,PUNJAB,11,38,7,8.8,7,8.5,194,312,1.1,1.5,0.4,1.3,40,130,120,430,-,-
1010,PUNJAB,10,38,7.1,9.8,7.6,8.4,195,318,1.1,1.6,0.3,1.2,32,130,100,260,-,-
1695,PUNJAB,11,38,6.8,8.1,7.5,8.2,200,302,1.1,1.7,0.5,1,40,130,140,470,-,-
1294,PUNJAB,18,34,6.3,8,7.3,8.2,197,328,1,1.8,0.6,2,68,170,200,490,-,-
1696,PUNJAB,15,29,7.1,9.3,7.7,8.3,166,248,1,1.3,0.32,1,63,130,220,470,-,-
1697,PUNJAB,15,29,7.2,9.5,7.7,8,184,245,1,1.4,0.5,1.1,78,260,330,490,-,-
1011,PUNJAB,15,34,6.6,9.1,7.3,8.1,185,254,1,1.7,0.6,1.2,70,210,280,840,-,-
1012,PUNJAB,15,29,7,9.2,7.7,8.2,169,274,1,1.4,0.4,1.1,70,170,280,490,-,-
4164,PUNJAB,18,33,6.9,9,7.6,8.2,189,1922,1,1.5,0.5,1.9,68,200,260,470,-,-
1867,,HIMACHAL PRADESH,10,10,9.3,9.3,7.6,7.6,3538,3538,1,1,0.32,0.32,2,2,1600,1600,2
2611,,"HIMACHAL
PRADESH",10,10,9.1,9.1,7.9,7.9,3637,3637,1,1,0.32,0.32,7,7,1600,1600,2
3872,,"HIMACHAL
PRADESH",6,13,8.8,9.3,7.5,8.4,1107,5072,1,1.4,0.32,1.42,2,1600,79,1600,2
4448,,HIMACHAL PRADESH,6,13.5,8.8,9.2,7.6,8.4,1166,5078,1,1,0.32,0.55,2,1600,46,1600,2
4449,,HIMACHAL PRADESH,6.5,13,8.9,9.3,7.7,8.4,1164,5087,1,1,0.32,1.41,2,240,70,1600,2
4452,,HIMACHAL PRADESH,7,13.5,8.7,9.3,7.6,8.3,1108,4635,1,1,0.32,1.22,2,1600,70,1600,2
3871,,HIMACHAL PRADESH,6.5,13,8.7,9.1,7.5,8.4,1111,5046,1,1,0.32,1.22,2,240,70,1600,2
3870,,"HIMACHAL
PRADESH",7,13.5,8.7,9.3,7.5,8.4,1159,4836,1,1,0.32,1.32,2,79,110,1600,2
1389,,"HIMACHAL
PRADESH",7,13,8.7,9.2,7.6,8.4,1124,4518,1,1,0.32,1.82,2,1600,130,1600,2
4453,,HIMACHAL PRADESH,7,13.5,8.7,9.2,7.4,8.3,1143,4559,1,1,0.32,1.22,2,110,130,1600,2
3869,,HIMACHAL PRADESH,8,14.9,8.5,9.1,7.2,8.3,257,2602,1,1,0.32,2.32,5,1600,350,1600,2
1086,,"HIMACHAL
PRADESH",8,14.5,8.6,9.1,7.5,8.5,1086,3840,1,1,0.32,1.32,8,1600,540,1600,2
1087,,"HIMACHAL
PRADESH",8,14.5,8.6,9.1,7,8.2,1020,2681,1,1.2,0.32,1.92,9,1600,1600,1600,2
1013,"HIMACHAL
PRADESH",8.5,15,8.5,9,7.3,8.2,1229,3096,1,1,0.32,1.34,2,350,920,1600,2,12
4446,HIMACHAL PRADESH,8,14.5,8.6,9.4,7.5,8.5,1149,3721,1,1,0.32,1.92,7,1600,350,1600,2,94
4447,HIMACHAL PRADESH,8,14.5,8.4,9.4,7.2,8.4,168,2735,1,1,0.32,1.92,9,1600,1600,1600,2,110
4032,HIMACHAL PRADESH,14,23,8.3,9.8,7.1,8.3,173,308,1,1,0.32,1.78,43,210,140,1600,2,2
4033,HIMACHAL PRADESH,14,23,8.2,9.7,7.1,8.2,178,284,1,1,0.32,1.42,46,540,150,1600,2,2
4450,HIMACHAL PRADESH,7.5,14,8.9,9.5,7.4,8.3,960,3837,1,1,0.32,2.12,2,1600,49,1600,2,2
4451,HIMACHAL PRADESH,7.5,14,8.9,9.5,7.1,8.2,978,3829,1,1,0.32,2.52,5,1600,220,1600,2,5
30009,"HIMACHAL
PRADESH",14,25,9,9.6,7.1,7.7,207,293,1,2,0.32,0.72,110,20000,490,110000,8,330
1014,"HIMACHAL
PRADESH",13,21,8.2,9.7,7.3,8.1,110,287,1,1,0.32,0.77,31,79,170,350,2,2
1015,"HIMACHAL
PRADESH",13,21,8.5,9.6,7.2,8,111,262,1,1,0.32,1.12,49,140,210,540,2,2
1016,"HIMACHAL
PRADESH",10.4,26,8.2,9.4,7,7.9,185,261,1,1,0.3,5.1,2,2,22,63,2,2
30010,PUNJAB,15,26,8.9,10.2,7.1,7.7,218,299,1,2,0.32,0.72,93,54000,1400,160000,11,540
1814,PUNJAB,12,22,7.3,10.1,7.5,8.6,198,281,1,1,1.2,1.8,45,330,310,940,-,-
2915,PUNJAB,14,19,8.5,10.6,7.3,9.1,203,273,1,1,1.3,1.7,18,260,93,470,-,-
1380,PUNJAB,13,26,8.6,10.8,7.3,9.1,202,275,1,1,1.3,1.9,18,170,93,390,-,-
10020,PUNJAB,12,22,4.7,10.5,7.4,9.4,225,312,1,2.6,1.3,2.1,45,400,210,1200,-,-
10021,PUNJAB,13,24,7.9,10.8,7.7,8.9,200,262,1,1,1.3,1.9,68,450,390,1100,-,-
10022,PUNJAB,10,32,5,7.4,7,7.7,257,452,1,3.5,0.3,0.8,200,1300,840,3300,-,-
10023,PUNJAB,11,30,0.3,4.3,7.1,8.2,381,829,12,20,0.5,1,360,2100,610,4300,-,-
10024,PUNJAB,10,32,0.3,2.5,7.2,7.8,888,1144,9,30,1.2,2.2,780,4600,1700,17000,-,-
10027,PUNJAB,13,29,5.4,8.2,7.5,8.7,221,323,1,1.4,1.5,2.5,98,1700,940,3900,-,-
10028,PUNJAB,15,29,0.3,3.9,7,7.7,298,1525,4,59,1.7,3.1,79000,2600000,240000,6300000,-,-
1017,PUNJAB,11,20,6.6,9.6,7.4,8.4,191,266,1,1,1.2,1.6,18,78,93,210,-,-
1018,PUNJAB,11,20,8.8,10.8,7.3,9.1,200,280,1,1,1.3,1.7,37,230,170,630,2,2
1293,PUNJAB,13,26,5.9,9.9,7.4,8.9,210,386,1,1,1.2,2.3,78,1700,700,3800,-,-
1019,PUNJAB,12,22,6.7,9.3,7.5,8.3,218,372,1,1,1.3,2.1,78,1300,630,3400,-,-
1690,PUNJAB,14,28,4.3,7.8,7.1,8.3,257,462,1,3.2,1.6,2.7,200,2600,1100,4800,-,-
1020,PUNJAB,15,29,0.3,1.7,6.9,7.6,475,1243,7.5,68,1.8,3.5,310000,7000000,1100000,11000000,-,-
1022,PUNJAB,12,29,4.1,7.6,6.9,8,242,600,1.9,6.2,1.3,2.7,680,2600,2100,6300,-,-
10025,PUNJAB,10,34,0.3,2.1,7.1,7.8,962,1244,48,85,2.8,5.2,21000,170000,58000,380000,-,-
10026,PUNJAB,12,32,0.3,0.3,7.2,7.6,1050,1290,55,90,1.9,7,21000,170000,70000,540000,-,-
1021,PUNJAB,11,30,0.3,5,6.8,7.7,339,1194,3.2,40,1.5,2.9,11000,430000,92000,840000,-,-
1381,PUNJAB,12,31,0.3,3.7,7,7.8,330,1391,2.4,24,1.5,3,110000,490000,460000,940000,-,-
1691,PUNJAB,10,30,4.4,8.1,7,8.3,224,360,1.2,2.4,1.3,2.1,330,780,1100,1700,-,-
1692,PUNJAB,12,30,4.5,8.4,7,8.4,225,380,1.2,2.6,1.4,2.1,360,1100,920,2100,-,-
4059,JAMMU & KASHMIR,15,28,6.1,7.7,7.2,8.6,129,212,1,2.4,0.3,0.3,-,-,-,-,-,-
4060,"JAMMU &
KASHMIR",15,28,7.2,7.6,7.4,8.1,138,210,1,1,0.3,0.3,-,-,-,-,-,-
4061,JAMMU & KASHMIR,15,29,6.4,7.5,7.8,8.2,228,274,1,1,0.3,0.3,-,-,-,-,-,-
1088,"HIMACHAL
PRADESH",12,28,5.4,9,7.2,7.9,133,316,1,1,0.3,0.71,2,2,31,49,2,2
1089,"HIMACHAL
PRADESH",4,16,8.4,9.2,7,7.8,102,192,1,1,0.3,0.6,2,2,21,27,2,2
2614,"HIMACHAL
PRADESH",4,16,8.2,8.8,7.1,7.9,136,183,1,1,0.3,1,2,2,25,34,2,2
2615,"HIMACHAL
PRADESH",4,16,8.4,9.2,7.1,7.9,102,170,1,1,0.3,0.6,2,2,31,43,2,2
2613,"HIMACHAL
PRADESH",3,16,8.3,9,7,8,120,202,1,1,0.3,0.82,2,2,25,32,2,2
3873,"HIMACHAL
PRADESH",4,15,8.3,9.1,7.1,7.9,107,179,1,1,0.3,0.8,2,2,22,33,2,2
3874,"HIMACHAL
PRADESH",4,15,8.3,8.9,7,7.9,110,196,1,1,0.3,0.82,2,2,31,33,2,2
1097,PUNJAB,6,37,6.8,8.3,7.4,8.3,150,245,1,1.1,0.32,0.8,18,45,83,140,-,-
1290,"HIMACHAL
PRADESH",4,12,7.2,9.5,6.7,8.1,41,110,1,1,0.32,2.42,39,63,170,350,2,2
2605,"HIMACHAL
PRADESH",3,11,7.5,9.8,6.7,8.3,37,110,1,1,0.32,2.72,13,46,23,150,2,2
2606,"HIMACHAL
PRADESH",4,11,7.4,9.6,6.9,8.3,36,82,1,1,0.32,0.94,22,63,84,210,2,2
1090,"HIMACHAL
PRADESH",7,15,7.9,9,7.2,8,54,124,1,1,0.32,1.34,39,120,220,540,2,2
1551,"HIMACHAL
PRADESH",13,30,6.5,8.8,7.1,8.3,313,550,1,2.2,0.3,0.32,6,28,21,170,2,2
1552,"HIMACHAL
PRADESH",12,32,6.5,8,7.1,8.5,312,6210,1.2,3.8,-,-,11,49,40,280,2,2
1868,"HIMACHAL
PRADESH",12,32,6.6,9.8,7.4,8.5,307,1290,1,3.4,-,-,11,39,34,240,2,2
4485,"HIMACHAL
PRADESH",13,30,4.8,6.8,7.1,8.3,294,750,1,2.6,-,-,4,49,32,170,2,2
4487,"HIMACHAL
PRADESH",13,31,3.5,6.4,7.2,8.2,414,1572,1.4,30,-,-,17,170,84,920,2,2
4489,"HIMACHAL
PRADESH",13,31,6,7,7.1,8.4,734,1752,1.4,3.3,-,-,12,70,32,220,2,2
30012,PUNJAB,26,32,4.1,6.2,7.2,7.9,603,2010,3,32,0.32,5.22,780,47000,3300,1600000,49,160000
2616,"HIMACHAL
PRADESH",4,15,8,8.9,7.2,7.8,126,267,1,1,0.3,1,2,2,26,47,2,2
2607,"HIMACHAL
PRADESH",8,24,8,10.3,7.3,8.6,110,373,1,1,0.42,1.62,110,920,350,1600,2,2
2608,"HIMACHAL
PRADESH",14,27,5.5,8.6,7.1,7.7,91,170,1,1,0.3,1.9,2,2,21,39,2,2
2609,"HIMACHAL
PRADESH",12,27,8.5,9.8,7.2,8.1,78,257,1,1,0.4,1.7,2,2,22,39,2,2
2610,"HIMACHAL
PRADESH",10,10,9.4,9.4,7.3,7.3,2810,2810,1,1,0.32,0.32,9,9,1600,1600,2,2
2612,"HIMACHAL
PRADESH",7,13,8.9,9.4,7,8.5,1058,4678,1,1,0.32,1.42,2,110,2,1600,2,4
2755,"JAMMU &
KASHMIR",8,24,6.3,7.4,8.4,8.7,310,420,1,3.2,0.3,0.3,-,-,-,-,-,-
2756,JAMMU & KASHMIR,8,26,6.2,7.8,7.9,8.8,300,432,1.1,3.8,0.3,0.3,-,-,-,-,-,-
2752,JAMMU & KASHMIR,10,30,6.3,7,8.5,8.6,222,376,1,1.6,0.3,0.3,-,-,-,-,-,-
2753,JAMMU & KASHMIR,10,30,6.1,7,7.6,8.7,246,398,1,2.8,0.3,0.3,-,-,-,-,-,-
2748,JAMMU & KASHMIR,9,17,8.2,8.6,7.6,8,102,230,1,1,0.3,0.3,-,-,-,-,-,-
2749,JAMMU & KASHMIR,9,17,8.2,8.7,7.4,7.9,102,232,1,1,0.3,0.3,-,-,-,-,-,-
2750,JAMMU & KASHMIR,9,17,8.2,8.8,7.4,8,102,215,1,1,0.3,0.3,-,-,-,-,-,-
2751,JAMMU & KASHMIR,9,17,7.8,8.5,7.8,8.2,95,240,1,1,0.3,0.3,-,-,-,-,-,-
1305,"JAMMU &
KASHMIR",13,29,8.2,8.8,7.6,8,95,168,1,1,0.3,0.3,-,-,-,-,-,-
2754,JAMMU & KASHMIR,11,28,5.4,6.8,7.4,8.2,460,560,2.2,3.5,0.3,0.38,-,-,-,-,-,-
2757,"JAMMU &
KASHMIR",19,30,7,8,8.1,8.3,315,519,1,1,-,-,-,-,-,-,-,-
2742,JAMMU & KASHMIR,12,28,7.2,8.1,7.7,8.1,201,280,1,1,0.3,0.3,-,-,-,-,-,-
2743,JAMMU & KASHMIR,12,29,6.8,8.4,8,8.5,224,296,1,1,0.3,0.3,-,-,-,-,-,-
1412,"JAMMU &
KASHMIR",12,30,5.5,6.4,7.4,8.2,260,560,1.8,3.3,0.3,0.3,-,-,-,-,-,-
2744,"JAMMU &
KASHMIR",12,29,6.2,7,8.5,8.8,242,390,1.7,3.9,0.3,0.3,-,-,-,-,-,-
2745,JAMMU & KASHMIR,13,30,5.4,6.8,8.5,8.9,255,670,2.8,5.3,0.3,0.3,-,-,-,-,-,-
2746,JAMMU & KASHMIR,12,30,7.5,7.9,8.4,8.7,232,380,1,3.2,0.3,0.3,-,-,-,-,-,-
2747,JAMMU & KASHMIR,12,30,7.3,8,8.2,8.6,230,372,1,2.5,0.3,0.3,-,-,-,-,-,-
4055,JAMMU & KASHMIR,13,30,4.8,6.5,8.5,8.9,242,678,3,6.8,0.3,0.3,-,-,-,-,-,-
4056,JAMMU & KASHMIR,12,30,5.2,6,7.8,8.7,320,656,2.1,5.6,0.3,0.43,-,-,-,-,-,-
4075,JAMMU & KASHMIR,24,24,8.3,8.3,7.4,7.4,272,272,1,1,-,-,-,-,-,-,-,-
1307,"JAMMU &
KASHMIR",9.8,28.3,2.7,6.1,7.1,7.5,214,262,4,5.3,-,-,-,-,-,-,-,-
1306,"JAMMU &
KASHMIR",10.3,23.3,4.5,6.9,7.1,7.7,185,266,1.5,3.2,-,-,-,-,-,-,-,-
1304,"JAMMU &
KASHMIR",9.8,19.3,5.1,8.9,7.4,7.8,185,346,2.3,2.9,-,-,-,-,-,-,-,-
1410,"JAMMU &
KASHMIR",10.3,25.3,4.2,8.2,7,7.5,194,270,2.2,2.9,-,-,-,-,-,-,-,-
1411,"JAMMU &
KASHMIR",9.6,23.4,3.5,8.2,7.2,7.6,194,275,2.2,3.5,-,-,-,-,-,-,-,-
3272,"JAMMU &
KASHMIR",8,18,6.5,7.6,7.2,7.5,210,319,1,1,-,-,-,-,-,-,-,-
3273,JAMMU & KASHMIR,8.7,21.5,5.2,9.2,7.4,7.9,157,216,1.8,2.6,-,-,-,-,-,-,-,-
3274,"JAMMU &
KASHMIR",13.8,22,5.5,9.8,7.4,7.9,163,255,2.2,2.9,-,-,-,-,-,-,-,-
3275,"JAMMU &
KASHMIR",7.8,20.8,4.8,9,7.2,7.9,192,226,2,2.9,-,-,-,-,-,-,-,-
3276,JAMMU & KASHMIR,7,24.6,4.7,9.2,7.2,7.6,215,288,1.6,3.2,-,-,-,-,-,-,-,-
3277,"JAMMU &
KASHMIR",8.5,24,5,8.5,7.4,7.6,230,290,2.3,3.4,-,-,-,-,-,-,-,-
4053,"JAMMU &
KASHMIR",9.3,20.9,5,7.8,7.3,8,157,232,2,2.5,-,-,-,-,-,-,-,-
4054,"JAMMU &
KASHMIR",7.8,21.3,4.6,8.8,7.3,7.7,169,231,1.5,3,-,-,-,-,-,-,-,-
3278,"JAMMU &
KASHMIR",6.2,15,6.7,11.7,7.8,8.2,94,146,1,1.2,-,-,-,-,-,-,-,-
3279,"JAMMU &
KASHMIR",6.9,16,6.5,10.9,7.7,8.2,106,160,1,1.4,-,-,-,-,-,-,-,-
3280,"JAMMU &
KASHMIR",6,16.7,6.5,10.3,7.5,8.2,121,174,1,2.1,--,--,--,--,--,--,--,--
3281,"JAMMU &
KASHMIR",5.2,17,7.1,11.2,7.4,8,65,110,1,1.8,-,-,-,-,-,-,-,-
3282,"JAMMU &
KASHMIR",6.3,19.7,7.1,10.1,7.5,7.9,108,151,1,1.3,-,-,-,-,-,-,-,-
4051,"JAMMU &
KASHMIR",5.1,16.8,6,10.3,7.6,8,83,105,1,1.7,-,-,-,-,-,-,-,-
4052,"JAMMU &
KASHMIR",6.5,15.5,6.4,11.1,7.6,8.1,68,154,1,1.9,-,-,-,-,-,-,-,-
3283,"JAMMU &
KASHMIR",3,10.7,7,10.7,7.3,8.1,183,333,1,1.1,-,-,-,-,-,-,-,-
3284,"JAMMU &
KASHMIR",3,10.1,6.9,9.6,7.7,8.1,191,315,1,1,-,-,-,-,-,-,-,-
3285,"JAMMU &
KASHMIR",3.1,16.4,7.5,10.7,7.8,8.1,142,296,1,1.1,-,-,-,-,-,-,-,-
3286,"JAMMU &
KASHMIR",4.1,19,6.3,10,7.5,7.9,156,321,1,1.6,-,-,-,-,-,-,-,-
3287,"JAMMU &
KASHMIR",3.1,26.3,7.4,11.8,7.3,7.8,167,306,1,1,-,-,-,-,-,-,-,-
2758,"JAMMU &
KASHMIR",15,29,7.7,7.9,7.9,8.1,227,250,1,1,0.3,0.3,-,-,-,-,-,-
4161,PUNJAB,13,21,7.5,10.4,7.4,8.6,245,396,1,1,0.3,2.3,61,260,460,1100,-,-
3856,"HIMACHAL
PRADESH",12.8,33,6.9,7.8,7.1,7.9,252,432,1,1,1.25,3.97,2,2,38,49,2,2
3857,"HIMACHAL
PRADESH",12.8,31.5,6.7,7.8,7.2,8,276,451,1,1,0.34,5.34,2,2,41,53,2,2
3858,"HIMACHAL
PRADESH",12.5,29.5,6.7,7.6,7.3,7.8,305,474,1,1,0.7,2.76,2,4,48,79,2,2
3859,"HIMACHAL
PRADESH",12.4,32,6.7,7.7,7.6,8,298,439,1,1,0.6,3.98,2,2,48,79,2,2
4030,"HIMACHAL
PRADESH",12.6,32,7.1,7.7,7.3,7.9,294,429,1,1,1.3,4.99,2,2,43,70,2,2
4031,"HIMACHAL
PRADESH",12.7,32,6.9,7.6,7.5,7.9,309,443,1,1,1.46,4.58,2,2,48,70,2,2
1869,"HIMACHAL
PRADESH",12.6,28,7.2,7.8,7,7.9,341,558,1,1,0.6,6.08,2,4,63,94,2,2
30011,PUNJAB,22,33,5.8,9.2,7.2,8.1,435,596,2,4,1.05,1.82,17,220,79,1300,23,240
4038,"HIMACHAL
PRADESH",4,15,7.6,9.1,7.2,8,45,138,1,1,0.42,0.97,23,94,130,430,2,2
2617,"HIMACHAL
PRADESH",6,15,8,9.2,7,8.1,585,1417,1,1,0.32,0.87,2,1600,40,1600,2,4
2618,"HIMACHAL
PRADESH",6,16,7.2,9,7,8.2,62,1793,1,1,0.32,0.94,5,1600,110,1600,2,5
4039,"HIMACHAL
PRADESH",8,17,7.1,8.9,6.7,8.5,602,1335,1,1,0.32,1.85,5,1600,70,1600,2,2
4464,"HIMACHAL
PRADESH",17,23,7.8,9.7,7.6,8.1,337,490,1,1,0.52,2.92,23,94,120,350,2,2
4465,HIMACHAL PRADESH,17,21,7.2,9.2,6.4,8.2,276,650,1,1,0.32,2.02,22,79,130,280,2,2
4036,"HIMACHAL
PRADESH",8,18,7.2,8.3,7.4,8.7,241,415,1,1.4,-,-,2,17,21,70,2,2
4479,HIMACHAL PRADESH,9,21,6.6,8,6.7,8.5,136,615,1,2.1,-,-,2,20,21,120,2,2
2620,"HIMACHAL
PRADESH",8,21,6.1,8.8,6.8,8.2,117,682,1,1.2,-,-,2,22,22,94,2,2
4023,HIMACHAL PRADESH,10,25,7.2,9.2,7.2,7.9,72,143,1,1,0.3,1.3,2,2,17,26,2,2
4024,"HIMACHAL
PRADESH",9,23,7,8.8,7.3,8,88,151,1,1,0.3,1.3,2,2,25,39,2,2
4025,"HIMACHAL
PRADESH",15,26.5,7.2,8.9,6.9,7.6,101,137,1,1,0.3,1.9,2,2,22,38,2,2
4026,"HIMACHAL
PRADESH",14,27,5.3,8.6,6.8,7.6,118,173,1,1,0.34,1.5,2,2,31,41,2,2
4457,"HIMACHAL
PRADESH",11,21,7.3,9.4,6.8,7.9,88,251,1,1,0.3,1.5,2,2,17,26,2,2
4458,"HIMACHAL
PRADESH",12,21,7,9.2,6.7,8,96,270,1,1,0.3,1.21,2,2,24,41,2,2
4460,"HIMACHAL
PRADESH",8,21,8.1,9.2,6.8,7.7,68,269,1,1,0.3,1.3,2,2,14,31,2,2
4428,HIMACHAL PRADESH,13,23.6,6.8,7.8,7.3,8.2,1819,5532,1,80,0.9,13.45,2,1600,14,1600,2,1600
4424,"HIMACHAL
PRADESH",11,17,7.4,8.9,7.7,8.6,260,7381,1,1,0.32,2.91,2,1600,350,1600,2,2
4432,"HIMACHAL
PRADESH",13.2,28,6.8,7.8,6.7,8,304,413,1,1,0.34,4.64,2,2,22,33,2,2
4431,HIMACHAL PRADESH,7,17,6.4,7,6.8,8.1,648,3189,1,1.2,0.32,2.57,10,1600,140,1600,2,7
2626,"HIMACHAL
PRADESH",11,25,7.3,9.1,7.4,7.9,307,517,1,1.8,0.32,1,17,26,63,170,2,2
2627,"HIMACHAL
PRADESH",11,25,7.4,8.9,7.3,7.8,323,523,1,2,0.32,1.82,17,32,70,220,2,2
2913,PUNJAB,10,34,2.8,7.1,7,7.9,254,393,2,5.8,0.6,2.3,390,1400,1100,4600,2,2
1491,UTTARAKHAND,0.1,0.1,10.4,10.4,7.4,7.4,263,263,1,1,0.32,0.32,2,2,2,2,2,2
1484,UTTARAKHAND,8,22,9.2,10.8,7,8.2,102,246,1,1,0.32,0.37,2,2,2,2,2,2
1486,UTTARAKHAND,7,21,9.6,10.4,7.1,8.2,65,463,1,1,0.32,0.62,2,2,2,2,2,2
1488,UTTARAKHAND,12,20,8.8,10.4,6.9,8.2,77,230,1,1,0.32,0.34,2,2,2,2,2,2
1487,UTTARAKHAND,11,21,9,10.6,7.2,8.1,78,221,1,1,0.32,0.82,2,2,2,2,2,2
1489,UTTARAKHAND,12,21,9,10.8,7.1,8.3,75,210,1,1,0.32,1.02,2,2,2,2,2,2
1485,UTTARAKHAND,7,21,9,10.4,7,8.3,56,164,1,1,0.32,0.36,2,2,2,2,2,2
1060,UTTARAKHAND,10,23,9.2,11,7.1,8.3,101,427,1,1.2,0.32,1.74,2,25,2,43,2,2
10147,UTTARAKHAND,10,22,9,10.8,7.1,8.2,102,274,1,1.4,0.3,2.1,2,26,2,46,2,2
2725,UTTARAKHAND,16,29,8.2,10.8,7.1,8.3,105,641,1,1.8,0.3,1.72,2,84,2,120,2,2
3997,UTTARAKHAND,16,27,8.2,10.8,7.5,8.3,140,282,1,2.5,0.3,0.34,40,70,70,120,2,4
10148,UTTARAKHAND,13.1,27.7,8.2,10.4,7.1,8.3,90,259,1,1.5,0.3,1.02,27,63,58,94,2,38
1061,UTTARAKHAND,13,28.6,8,10.4,6.5,8.4,135,364,1,2.6,0.3,0.62,46,94,70,150,2,37
2727,UTTARAKHAND,13.8,24.6,8.2,10.6,6.4,8.3,102,302,1,2,0.3,0.58,47,84,84,120,2,34
30005,UTTARAKHAND,16,22,7.3,10.5,5.9,7.6,193,244,1.2,3,0.42,0.52,130,24000,230,"160000
0",33,1300
30006,UTTAR PRADESH,16,23,7.2,10.4,6.2,7.5,175,217,1.2,2,0.32,0.52,200,170000,1700,"160000
0",23,330
10150,UTTAR PRADESH,-,-,7.7,10.8,7.6,8.3,210,21601,1.1,1.4,-,-,630,940,940,1400,2,2
1062,UTTAR PRADESH,17,30,6.8,10.8,7.1,7.9,178,483,1.3,2.8,0.3,0.4,2,920,2,1600,2,280
10149,UTTAR PRADESH,18,29,7.6,11,7,7.6,174,402,1,2,0.3,7.6,110,350,210,920,20,170
2488,UTTAR PRADESH,16,34,6.5,9.2,6.8,7.4,117,175,1.1,2.8,-,-,110,1200,330,2200,-,-
2489,UTTAR PRADESH,16,34,8,8.9,7,7.4,109,183,1.1,1.6,-,-,130,1300,430,2600,430,430
